0.32754534	0.8248476	-0.1517868	0.31181705	0.26061934	-0.55983365	-1.0320605	0.4479874	0.06002821	-0.4950707	1.2471088	0.43554565	-1.7509484	0.47860295	-0.12628256	-0.0075861714
0.45636153	-0.1096302	-0.13654186	-0.02393443	-0.33669403	0.28736347	-0.05305441	0.91903645	-0.70651674	-0.97771037	1.0960773	0.09861212	-0.78661466	-0.30979607	-0.019609889	0.9249512
0.6911179	0.25308582	-0.27494317	-0.35382187	0.49849558	-0.24788101	0.3307252	0.09739087	0.103279784	-0.61921275	0.52514696	-0.201123	0.18534264	0.30184966	0.7833407	0.26299998
-0.18188833	0.23355289	-0.07806829	0.3712123	-0.061851386	0.11616404	-0.35313445	-0.08803321	0.17765875	0.0015766353	0.049641777	0.31433088	-0.28445834	-0.008328929	-0.10208849	-0.07711478
0.9605743	-0.36919922	0.6815442	-0.76889336	-0.09046105	0.2087793	-0.4278024	-0.37236387	0.59539014	0.051246364	-0.044680588	0.53358805	-0.18195441	-0.12482871	0.23865911	-0.36242104
0.6106984	1.209531	-1.0164123	-0.5337471	1.6022971	-1.8968838	1.2275883	-0.48943636	0.34230557	-0.4226985	-0.04106016	-1.7338545	1.3685671	1.8476729	1.4875456	-0.25641456
0.30145803	-0.18538424	0.14832985	-0.3358353	-0.11942736	-0.19429907	0.009719619	0.25013715	-0.28556633	-0.22109468	0.42713365	-0.18907881	-0.28076205	0.03765734	0.0622211	0.20566407
-0.4150786	0.47860166	0.23495157	0.13673766	0.44249797	-0.85876495	-0.4959101	-0.83641845	0.86909884	0.79648256	-0.7852678	0.107216746	0.28909135	0.88292056	-0.23526835	-0.9309386
-0.43868327	0.46231225	-0.15266672	0.3294402	0.26198125	-0.5029523	-0.11465524	-0.15916818	0.18519711	0.26471606	-0.24877088	-0.053610805	0.052362576	0.4555597	-0.16678491	-0.2927361
-1.552848	0.5831115	-0.6550664	1.1757478	-0.010212102	-0.65397364	0.24320684	0.7939719	-0.8910049	-0.12877047	0.4366843	-0.52311844	-0.40359715	0.48757106	-0.6619809	0.5061633
-0.34248993	0.35184816	-0.2134898	0.14969371	0.23675965	-0.5231473	0.10293481	0.2514273	-0.3539009	-0.11764128	0.2550549	-0.32920018	-0.2833698	0.34571177	-0.14078784	0.17399113
0.23825788	-0.14207885	0.28976023	-0.44112396	-0.06129297	-0.256934	-0.20301962	0.07045267	-0.033131033	0.04480361	0.08403096	-0.1146857	-0.3603294	0.15341361	-0.06818135	-0.08747931
-0.17225751	-0.13141236	1.027456	0.24986334	-0.2851333	0.3066328	-1.1024483	-1.0929028	1.2956071	0.9732119	-0.9306619	1.24696	-0.35884807	-0.2767639	-0.56169987	-1.1510345
-0.19388887	-0.053356186	0.036974173	0.42440552	-0.32423854	0.36811396	-0.35960647	0.3488076	-0.14344512	-0.18988019	0.3044751	0.40565467	-0.60863096	-0.38948867	-0.4058112	0.23751393
0.9667836	-0.75463486	0.6908603	-0.24813046	-0.84137243	0.99000764	-0.5393279	0.4118066	-0.023785792	-0.5247813	0.5672514	0.84292805	-0.8261383	-0.9041548	-0.36440563	0.5032901
0.37583807	-0.40179655	0.704263	-0.22471173	-0.41744295	0.34398887	-0.5839275	-0.109204344	0.26659438	0.105077446	0.0076400344	0.54721993	-0.692268	-0.39932513	-0.41225863	-0.18378596
0.40820387	1.6748482	-1.2047373	-0.060414586	1.7652636	-1.3864499	1.1952351	-0.591685	0.6028648	-0.35518655	-0.3411384	-1.1586442	1.703819	1.5268013	1.5500115	-0.31633857
-0.65613645	0.070374034	0.015972828	1.0043304	-0.51042134	0.5804799	-0.54767764	0.090322725	0.05106542	0.19109122	-0.08021645	0.73918253	-0.5842854	-0.46515006	-0.7619602	0.0068874476
0.39733025	-0.021597488	0.077162325	-0.12082756	0.007670428	0.2067981	-0.13729712	0.07492106	0.034324747	-0.23576371	0.19231145	0.1613418	-0.19223176	-0.10615712	0.14763026	0.11768634
0.32251513	-0.014296522	0.30213425	-0.2028593	0.1006682	-0.07468593	-0.25804326	-0.19758365	0.28018227	0.11520217	-0.08678907	0.19018695	-0.14943945	-0.0056946483	-0.01748979	-0.19329536
-0.16507639	0.10924631	-0.060254198	0.3642299	-0.10713352	0.38697228	-0.24544895	-0.16399492	0.21967535	0.019933993	-0.051130135	0.39898875	-0.13574044	-0.2064651	-0.11155677	-0.08913541
0.66849506	0.40027094	-0.027188715	-0.94659495	1.0538638	-1.7588117	0.5161165	-0.3923301	0.3312197	0.056792703	-0.109672576	-1.158619	0.6318846	1.3458825	0.7826275	-0.3819165
-0.08111103	0.1880298	-0.4424672	0.12305534	0.09515517	-0.26654667	0.41991115	0.588588	-0.5924653	-0.52974516	0.55805796	-0.54501283	-0.06889796	0.21961066	0.2053315	0.51991475
0.35609496	-0.20212348	0.33553952	-0.7163873	-0.0062548798	-0.86398804	-0.21665761	0.34760264	-0.41613165	-0.12296381	0.5233505	-0.41231203	-0.76660705	0.64603436	-0.4529875	0.07597888
0.28747752	-0.21469621	0.1571881	-0.22915399	-0.062564984	0.022735812	-0.12121967	0.017015843	0.025198003	-0.084078506	0.11435308	0.058502447	-0.20844653	-0.08449449	0.0254509	-0.00077136396
0.30140984	-0.31068856	0.3757552	-0.11106845	-0.35505256	0.42482466	-0.33636287	0.007777511	0.07657043	-0.098443635	0.11631114	0.42171168	-0.35855845	-0.3866152	-0.19458374	0.08309502
-0.10434233	0.5177283	-0.30798307	0.17939204	0.46194988	-0.2807769	-0.0049441922	-0.40391794	0.36254397	0.23402204	-0.27674016	0.009350953	0.329413	0.45794836	0.20242585	-0.28343448
0.57165456	-0.13831495	0.34753573	-0.36112654	0.054286994	-0.015062998	-0.24153608	-0.30430743	0.35580665	0.06819491	-0.15042108	0.31178075	-0.080522545	-0.014316369	0.17242719	-0.2814618
1.4949278	-1.6309863	1.4428142	-2.227011	-1.3442762	-2.1363623	0.68433875	1.6069422	-1.8877405	-0.98912156	1.6012291	-2.0852993	-1.9243771	0.55094624	-0.8065793	1.2376375
